	NK.c06.CD56brightCD16lo.CREM	NK.c04.CD56brightCD16lo.CCL3	NK.c05.CD56brightCD16lo.IL7R	NK.c03.CD56brightCD16lo.IL7R.RGS1lo	NK.c02.CD56brightCD16lo.GZMH	NK.c13.CD56dimCD16hi.NR4A3	NK.c12.CD56dimCD16hi.DNAJB1	NK.c10.CD56dimCD16hi.NFKBIA	NK.c07.CD56dimCD16hi.IL32	NK.c08.CD56dimCD16hi.CX3CR1	NK.c01.CD56brightCD16hi	NK.c09.CD56dimCD16hi.ZNF90	NK.c11.CD56dimCD16hi.MKI67
FITM2	0.010199351	0.005865103	0.015151515	0	0.022222222	0.007408714	0.011149558	0.013307985	0.016949153	0.013274336	0.012987013	0	0.047619048
FIZ1	0.007881317	0.014662757	0.03030303	0	0	0.008114306	0.00768935	0.011406844	0	0.022123894	0	0	0.047619048
FJX1	0	0	0	0	0	0	0	0	0	0	0	0	0
FKBP10	0.003245248	0.008797654	0.015151515	0	0	0.001587582	0.002691273	0.001901141	0	0	0.012987013	0	0
FKBP11	0.377839592	0.33431085	0.196969697	0.19047619	0.266666667	0.623037573	0.590542099	0.682509506	0.415254237	0.539823009	0.077922078	0.226415094	1.19047619
FKBP14	0.012980992	0.002932551	0	0.023809524	0.044444444	0.01375904	0.013071895	0.015209125	0.016949153	0.03539823	0.051948052	0.018867925	0.047619048
FKBP15	0.07232267	0.08797654	0.060606061	0	0.022222222	0.05944611	0.073433295	0.057034221	0.059322034	0.097345133	0.064935065	0.018867925	0.142857143
FKBP1A	0.954566528	0.524926686	0.363636364	0.738095238	0.666666667	0.514200035	0.436370627	0.503802281	0.508474576	0.544247788	0.155844156	0.339622642	2.523809524
FKBP1B	0.020862309	0.011730205	0	0	0	0.010583877	0.008073818	0.020912548	0.016949153	0.004424779	0.012987013	0	0.023809524
FKBP1C	0.001390821	0	0	0	0	0.000352796	0	0	0	0	0	0.018867925	0
FKBP2	0.422809458	0.234604106	0.242424242	0.357142857	0.333333333	0.348209561	0.333717801	0.30608365	0.254237288	0.256637168	0.064935065	0.226415094	1
FKBP3	0.163653222	0.117302053	0.090909091	0.142857143	0.266666667	0.112718292	0.135332564	0.171102662	0.228813559	0.168141593	0.064935065	0.037735849	0.714285714
FKBP4	0.505795086	0.102639296	0.090909091	0.071428571	0.133333333	0.173399189	1.364090734	0.095057034	0.127118644	0.119469027	0.051948052	0.094339623	0.714285714
FKBP5	0.69865554	0.457478006	1.03030303	0.619047619	0.311111111	0.720056447	0.641676278	0.558935361	0.347457627	0.557522124	0.519480519	0.301886792	0.571428571
FKBP6	0	0	0.015151515	0	0	0	0	0	0	0	0	0	0
FKBP7	0.019935095	0.014662757	0.015151515	0	0.066666667	0.010407479	0.017301038	0.013307985	0.008474576	0.008849558	0	0	0.047619048
FKBP8	0.787668057	0.589442815	0.439393939	0.619047619	0.644444444	0.703298642	0.692810458	0.688212928	0.601694915	0.707964602	0.207792208	0.301886792	1.952380952
FKBP9	0.001390821	0.002932551	0	0	0	0	0	0	0	0.004424779	0	0	0
FKBPL	0.026425591	0.017595308	0.015151515	0.047619048	0	0.018168989	0.044213764	0.02851711	0.025423729	0.030973451	0	0.018867925	0.142857143
FKRP	0.009735744	0.008797654	0.015151515	0	0	0.010583877	0.010380623	0.009505703	0.025423729	0.022123894	0.012987013	0	0.023809524
FKTN	0.015762633	0.026392962	0.045454545	0.023809524	0	0.010936673	0.014225298	0.017110266	0.025423729	0.022123894	0.038961039	0	0.047619048
FLAD1	0.076495132	0.061583578	0.045454545	0.047619048	0.022222222	0.071088375	0.093041138	0.125475285	0.110169492	0.154867257	0.012987013	0.018867925	0.238095238
FLCN	0.004172462	0.014662757	0.015151515	0.071428571	0	0.008114306	0.009996155	0.005703422	0	0.017699115	0.025974026	0	0.023809524
FLG	0.000463607	0	0	0	0	0	0	0	0	0	0	0	0
FLG-AS1	0	0	0	0	0	0.000352796	0.001153403	0	0	0	0	0	0
FLG2	0	0	0	0	0	0	0	0	0	0	0	0	0
FLI1	0.341678257	0.460410557	0.575757576	0.571428571	0.355555556	0.478744047	0.543637063	0.652091255	0.389830508	0.619469027	0.246753247	0.339622642	1.071428571
FLII	0.225776541	0.149560117	0.166666667	0.19047619	0.177777778	0.152407832	0.142637447	0.163498099	0.127118644	0.159292035	0.142857143	0.094339623	0.238095238
FLNA	0.884561892	0.530791789	0.424242424	0.30952381	1.288888889	1.939142706	1.55017301	1.614068441	1.525423729	1.89380531	0.818181818	0.754716981	4.380952381
FLNB	0.077885953	0.026392962	0.106060606	0.119047619	0	0.016934204	0.014609765	0.022813688	0.016949153	0.013274336	0.090909091	0	0.071428571
FLNB-AS1	0.000463607	0	0	0	0	0	0	0	0	0	0	0	0
FLNC	0	0	0	0	0	0	0	0	0	0	0	0	0
FLOT1	0.416318962	0.246334311	0.424242424	0.785714286	0.488888889	0.256482625	0.376393695	0.328897338	0.398305085	0.305309735	0.116883117	0.150943396	1.166666667
FLOT2	0.248029671	0.214076246	0.196969697	0.142857143	0.177777778	0.257364615	0.280661284	0.340304183	0.347457627	0.309734513	0.116883117	0.150943396	0.80952381
FLRT1	0.000463607	0	0	0	0	0	0.000384468	0	0	0	0	0	0
FLRT2	0.000463607	0	0	0	0	0	0	0	0	0	0	0	0
FLRT3	0	0	0	0	0	0	0	0	0	0	0	0	0
FLT1	0.005099675	0	0	0	0	0.002469571	0.00153787	0	0	0	0	0	0
FLT3	0	0	0	0	0	0.000352796	0	0	0	0	0	0	0
FLT3LG	0.154381085	0.173020528	0.196969697	0.214285714	0.133333333	0.128770506	0.143406382	0.142585551	0.161016949	0.14159292	0.077922078	0.037735849	0.19047619
FLT4	0	0	0	0	0	0	0.000384468	0	0	0	0	0	0
FLVCR1	0.013908206	0.020527859	0	0	0	0.011995061	0.013071895	0.013307985	0.016949153	0.004424779	0.038961039	0	0.071428571
FLVCR2	0.001854427	0.002932551	0	0	0	0.001234786	0.000384468	0.001901141	0	0	0	0	0
FLYWCH1	0.040797404	0.032258065	0.060606061	0	0.044444444	0.041806315	0.061514802	0.070342205	0.042372881	0.075221239	0.038961039	0.018867925	0.119047619
FLYWCH2	0.088085304	0.090909091	0.090909091	0.095238095	0.266666667	0.088375375	0.101499423	0.087452471	0.084745763	0.101769912	0	0	0.261904762
FMN1	0.003245248	0	0	0	0	0.00176398	0.002306805	0	0	0	0.012987013	0	0
FMN2	0	0	0	0	0	0	0	0	0	0	0	0	0
FMNL1	0.732962448	0.451612903	0.545454545	0.5	0.8	0.910919033	0.69088812	0.623574144	0.542372881	0.632743363	0.324675325	0.264150943	1.738095238
FMNL2	0.002318034	0.002932551	0	0	0	0.000529194	0.00307574	0	0	0	0	0	0
FMNL3	0.107556792	0.105571848	0.106060606	0.142857143	0.066666667	0.06121009	0.065743945	0.05513308	0.033898305	0.088495575	0.168831169	0.018867925	0.047619048
FMO1	0.000463607	0	0	0	0	0.000529194	0.000768935	0.001901141	0	0	0	0	0
FMO2	0	0	0	0	0	0	0.000384468	0	0	0	0	0	0
FMO3	0	0	0	0	0	0	0	0	0	0	0	0	0
FMO4	0.008344924	0.008797654	0.015151515	0.023809524	0	0.014464632	0.013071895	0.015209125	0.008474576	0.017699115	0.012987013	0.018867925	0.023809524
FMO5	0.00741771	0.008797654	0	0	0	0.022755336	0.026912726	0.022813688	0.025423729	0.030973451	0	0	0.047619048
FMOD	0.000463607	0	0	0	0	0.00088199	0.001922338	0.003802281	0	0	0	0	0
FMR1	0.068150209	0.076246334	0.03030303	0.142857143	0.044444444	0.057682131	0.051903114	0.081749049	0.059322034	0.084070796	0.090909091	0.056603774	0.023809524
FMR1NB	0	0	0	0	0	0	0	0.001901141	0	0	0	0	0
FN1	0.005099675	0	0	0	0	0.003351561	0.003460208	0.005703422	0	0	0	0	0
FN3K	0.031525267	0.008797654	0.015151515	0.023809524	0	0.017639795	0.018454441	0.02851711	0.008474576	0.013274336	0	0.018867925	0
FN3KRP	0.131200742	0.108504399	0.090909091	0.047619048	0.088888889	0.096842477	0.115340254	0.106463878	0.127118644	0.132743363	0.051948052	0.056603774	0.523809524
FNBP1	0.821511358	0.648093842	0.53030303	0.452380952	0.333333333	0.603633798	0.52402922	0.509505703	0.338983051	0.491150442	0.402597403	0.188679245	1.047619048
FNBP1L	0.008344924	0.005865103	0	0	0	0.000352796	0.000384468	0	0	0.004424779	0	0	0
FNBP4	0.510431154	0.348973607	0.409090909	0.5	0.511111111	0.433762568	0.372933487	0.404942966	0.398305085	0.446902655	0.415584416	0.245283019	0.69047619
FNDC1	0	0	0	0	0	0	0	0	0	0	0	0	0
FNDC3A	0.159944367	0.129032258	0.121212121	0.142857143	0.177777778	0.107426354	0.137254902	0.117870722	0.110169492	0.14159292	0.285714286	0.075471698	0.119047619
FNDC3B	0.264719518	0.234604106	0.227272727	0.119047619	0.177777778	0.307108838	0.46674356	0.273764259	0.271186441	0.318584071	0.246753247	0.113207547	0.19047619
FNDC4	0.023180343	0.014662757	0	0	0	0.000529194	0.001153403	0	0	0	0	0	0
FNDC5	0.000463607	0	0	0	0	0.000176398	0	0	0	0	0	0	0
FNDC7	0	0	0	0	0	0.000352796	0.000384468	0	0	0	0	0	0
FNDC8	0	0	0	0	0	0	0	0	0	0	0	0	0
FNDC9	0	0	0	0	0	0	0	0	0	0	0	0	0
FNIP1	0.183588317	0.123167155	0.121212121	0.166666667	0.133333333	0.159816546	0.2272203	0.176806084	0.050847458	0.132743363	0.142857143	0.094339623	0.476190476
FNIP2	0.042188224	0.017595308	0.045454545	0	0.022222222	0.049567825	0.057670127	0.039923954	0.008474576	0.017699115	0.012987013	0.018867925	0.071428571
FNTA	0.296244784	0.231671554	0.257575758	0.238095238	0.2	0.293173399	0.277970012	0.349809886	0.330508475	0.376106195	0.194805195	0.20754717	0.761904762
FNTB	0.010662958	0.011730205	0.015151515	0	0.022222222	0.008290704	0.01230296	0.009505703	0.008474576	0.004424779	0.012987013	0	0.023809524
FOCAD	0.044042652	0.061583578	0.045454545	0.142857143	0.044444444	0.038631152	0.038446751	0.041825095	0.033898305	0.061946903	0.103896104	0.018867925	0.047619048
FOCAD-AS1	0	0	0	0	0	0	0	0	0	0	0	0	0
FOLH1	0	0	0	0	0	0	0	0	0	0	0	0	0
FOLR1	0.000927214	0	0	0	0	0	0	0	0	0.004424779	0	0	0
FOLR2	0.002781641	0	0	0	0	0.000705592	0.001153403	0.001901141	0.008474576	0	0	0	0
FOLR3	0.000463607	0	0	0	0	0.000352796	0.000384468	0	0	0	0	0	0
FOPNL	0.108484006	0.120234604	0.136363636	0.166666667	0.044444444	0.11377668	0.136101499	0.163498099	0.118644068	0.163716814	0.012987013	0.075471698	0.666666667
FOS	5.799721836	5.495601173	13.53030303	1.714285714	1.444444444	1.541541718	4.99077278	4.63878327	0.338983051	0.615044248	0.103896104	0.188679245	2.214285714
FOSB	2.552619379	1.08797654	2.136363636	0.071428571	0.288888889	0.54224731	1.204536717	0.6121673	0.084745763	0.092920354	0.038961039	0.094339623	0.261904762
FOSL1	0.028280019	0.005865103	0.015151515	0	0	0.008996296	0.031910804	0.009505703	0.008474576	0.004424779	0	0	0.071428571
FOSL2	1.735744089	0.739002933	0.787878788	0.071428571	0.4	1.409066855	0.784698193	0.673003802	0.245762712	0.438053097	0.324675325	0.358490566	0.452380952
FOXA1	0.000463607	0	0	0	0	0	0	0	0	0	0	0	0
FOXA2	0.000463607	0	0	0	0	0	0	0	0	0	0	0	0
FOXA3	0.000463607	0	0	0	0	0.000352796	0.000768935	0	0	0	0	0	0
FOXB1	0.000463607	0	0	0	0	0	0	0	0	0	0	0	0
FOXC1	0.003708855	0.002932551	0.045454545	0	0	0.001411184	0.002691273	0.001901141	0	0	0	0	0.023809524
FOXC2	0	0	0	0	0	0	0	0	0	0.004424779	0	0	0
FOXC2-AS1	0	0	0	0	0	0	0	0	0	0	0	0	0
FOXD1	0.000463607	0.002932551	0	0	0	0.00088199	0.002306805	0.007604563	0	0	0	0	0
FOXD2	0.003708855	0	0	0	0	0.003175163	0.001922338	0.005703422	0	0.004424779	0	0	0
FOXD2-AS1	0.002318034	0	0	0	0	0.002998765	0.003460208	0.005703422	0	0	0	0	0.023809524
FOXD3	0	0	0	0	0	0	0	0	0	0	0	0	0
FOXD3-AS1	0	0	0	0	0	0	0	0	0	0	0	0	0
FOXD4	0	0	0	0	0	0	0.000384468	0	0	0	0	0	0
FOXD4L1	0	0	0	0	0	0	0	0	0	0	0	0	0
FOXD4L3	0.000463607	0	0	0	0	0	0	0	0	0	0	0	0
FOXD4L4	0	0	0	0	0	0	0	0	0	0	0	0	0
FOXD4L5	0	0	0	0	0	0	0	0	0	0	0	0	0
FOXD4L6	0	0	0	0	0	0	0	0	0	0	0	0	0
FOXE1	0	0	0	0	0	0	0	0	0	0	0	0	0
FOXE3	0	0	0	0	0	0	0	0	0	0	0	0	0
FOXF1	0	0	0	0	0	0.000176398	0	0	0	0	0	0	0
FOXF2	0	0	0	0	0	0	0	0	0	0	0	0	0
FOXG1	0	0	0	0	0	0	0	0	0	0	0	0	0
FOXH1	0	0	0	0	0	0	0	0	0	0	0	0	0
FOXI1	0	0	0	0	0	0.000176398	0.000768935	0	0	0	0	0	0
FOXI2	0	0	0	0	0	0.000176398	0	0	0	0	0	0	0
FOXI3	0	0	0	0	0	0	0	0	0	0	0	0	0
FOXJ1	0.013444599	0	0	0	0	0.00088199	0.008458285	0.003802281	0	0	0	0	0
FOXJ2	0.055169217	0.046920821	0.015151515	0.047619048	0.111111111	0.053095784	0.043060361	0.049429658	0.016949153	0.026548673	0.038961039	0.056603774	0.023809524
FOXJ3	0.164116829	0.114369501	0.166666667	0.214285714	0.222222222	0.138648792	0.14379085	0.13878327	0.06779661	0.092920354	0.233766234	0.075471698	0.30952381
FOXK1	0.017153454	0.023460411	0.03030303	0	0.088888889	0.017639795	0.015763168	0.013307985	0.042372881	0.013274336	0.051948052	0	0.047619048
FOXK2	0.039406583	0.026392962	0.03030303	0	0.066666667	0.036161581	0.022683583	0.019011407	0.008474576	0.026548673	0.038961039	0	0.047619048
FOXL1	0	0	0	0	0	0	0	0	0	0	0	0	0
FOXL2	0.000927214	0	0	0	0	0.001058388	0	0	0	0	0	0	0
FOXL2NB	0	0	0	0	0	0	0	0	0	0	0	0	0
FOXM1	0.020398702	0.005865103	0.015151515	0	0	0.007408714	0.017301038	0	0	0	0	0	0.547619048
FOXN1	0	0	0	0	0	0	0	0	0	0	0	0	0
FOXN2	0.133055169	0.140762463	0.227272727	0.19047619	0.222222222	0.147292291	0.233756248	0.220532319	0.169491525	0.234513274	0.064935065	0.132075472	0.452380952
FOXN3	0.393602225	0.360703812	0.484848485	0.333333333	0.288888889	0.424766273	0.426758939	0.406844106	0.279661017	0.376106195	0.246753247	0.20754717	0.571428571
FOXN3-AS1	0.007881317	0.005865103	0	0	0.022222222	0.00687952	0.00615148	0.009505703	0	0.004424779	0	0	0.023809524
FOXN3-AS2	0	0	0	0	0	0.000176398	0	0	0	0	0	0	0
FOXN4	0	0	0	0	0	0	0	0	0	0	0	0	0
FOXO1	0.136764024	0.096774194	0.090909091	0.047619048	0.044444444	0.097548068	0.07727797	0.051330798	0.050847458	0.084070796	0.051948052	0.037735849	0.119047619
FOXO3	0.235512286	0.140762463	0.151515152	0.023809524	0.044444444	0.186981831	0.171472511	0.096958175	0.033898305	0.132743363	0.103896104	0.037735849	0.166666667
FOXO4	0.019471488	0.011730205	0.015151515	0	0	0.025754101	0.038831219	0.019011407	0.008474576	0.017699115	0.038961039	0	0.023809524
FOXO6	0.001390821	0	0	0	0	0.000352796	0.002691273	0	0	0	0	0	0
FOXP1	0.398238294	0.357771261	0.515151515	0.357142857	0.244444444	0.296348562	0.348712034	0.33460076	0.220338983	0.340707965	0.207792208	0.188679245	0.595238095
FOXP1-AS1	0	0	0	0	0	0	0	0	0	0	0	0	0
FOXP2	0.000927214	0	0	0	0	0.000529194	0.000384468	0	0	0	0.012987013	0	0
FOXP3	0.004636069	0.008797654	0	0	0	0.00176398	0.000768935	0	0.008474576	0	0.025974026	0	0
FOXP4	0.022716736	0.014662757	0	0.023809524	0	0.013406244	0.015763168	0.017110266	0.008474576	0.008849558	0.012987013	0	0.023809524
FOXP4-AS1	0.002318034	0	0	0	0	0	0	0	0	0	0	0	0
FOXQ1	0	0	0	0	0	0	0.000384468	0	0	0	0	0	0
FOXR1	0	0	0	0	0	0	0.000384468	0	0	0	0	0	0
FOXRED1	0.068150209	0.046920821	0.060606061	0.023809524	0.066666667	0.044275886	0.047289504	0.053231939	0.050847458	0.084070796	0.038961039	0	0.333333333
FOXRED2	0.003708855	0.005865103	0	0	0	0.002469571	0.001922338	0.003802281	0	0.008849558	0	0	0.047619048
FOXS1	0	0	0	0	0	0	0	0	0	0	0	0	0
FP325317.1	0	0	0	0	0	0	0	0	0	0	0	0	0
FP325331.1	0.000463607	0	0	0	0	0	0	0	0	0	0	0	0
FPGS	0.278164117	0.173020528	0.227272727	0.214285714	0.177777778	0.164932087	0.176086121	0.224334601	0.203389831	0.238938053	0.142857143	0.094339623	0.5
FPGT	0.012980992	0.020527859	0.015151515	0.023809524	0	0.010231081	0.016147636	0.020912548	0.042372881	0.039823009	0.012987013	0	0.023809524
FPGT-TNNI3K	0	0	0	0	0	0.001234786	0	0.003802281	0	0	0.012987013	0	0
FPR1	0.002318034	0	0	0	0	0.002293173	0.004229143	0.005703422	0	0	0	0	0
FPR2	0	0.002932551	0	0	0	0.000705592	0.000768935	0	0	0	0	0	0
FPR3	0.001390821	0	0	0	0	0.00088199	0.001153403	0	0	0	0	0	0
FRA10AC1	0.074177098	0.061583578	0.075757576	0.214285714	0.111111111	0.052742988	0.075355632	0.095057034	0.042372881	0.075221239	0.155844156	0	0.071428571
FRAS1	0.002781641	0	0	0.023809524	0	0.000176398	0.00153787	0	0	0	0	0	0
FRAT1	0.053314789	0.023460411	0.015151515	0	0.066666667	0.083259834	0.063821607	0.024714829	0.016949153	0.057522124	0.025974026	0.037735849	0.047619048
FRAT2	0.108484006	0.049853372	0.075757576	0	0.066666667	0.114482272	0.099961553	0.057034221	0.016949153	0.017699115	0.025974026	0.075471698	0.047619048
FREM1	0	0	0	0	0	0.000176398	0	0	0	0	0	0	0
FREM2	0.000463607	0	0	0	0	0	0	0	0	0	0	0	0
FREM3	0	0	0	0	0	0	0.000384468	0	0	0	0	0	0
FRG1	0.296708391	0.131964809	0.227272727	0.19047619	0.177777778	0.26036338	0.249134948	0.241444867	0.186440678	0.230088496	0.025974026	0.056603774	0.69047619
FRG2	0	0	0	0	0	0	0	0	0	0	0	0	0
FRG2B	0	0	0	0	0	0	0	0	0	0	0	0	0
FRG2C	0	0	0	0	0	0	0	0	0	0	0	0	0
FRGCA	0	0	0	0	0	0	0	0	0	0	0	0	0
FRK	0	0	0	0	0	0.000352796	0	0	0	0	0	0	0
FRMD1	0	0	0	0	0	0	0	0	0	0	0	0	0
FRMD3	0.001854427	0.005865103	0	0	0	0.005821132	0.00461361	0.003802281	0	0.008849558	0	0	0.023809524
FRMD4A	0.031988873	0.026392962	0	0	0	0.001411184	0.001922338	0.003802281	0	0	0.038961039	0	0
FRMD4B	0.271210014	0.06744868	0.045454545	0	0.155555556	0.016581408	0.035371011	0.02661597	0.025423729	0.013274336	0.012987013	0	0.047619048
FRMD5	0.000463607	0	0	0	0	0.000176398	0	0	0	0	0	0	0
FRMD6	0.016689847	0.002932551	0.015151515	0	0	0.006703122	0.006920415	0.005703422	0	0	0	0	0.095238095
FRMD6-AS1	0.001390821	0.008797654	0.015151515	0	0.022222222	0.002998765	0.00307574	0.003802281	0	0	0.025974026	0	0.023809524
FRMD6-AS2	0	0	0	0	0	0	0	0	0	0	0	0	0
FRMD7	0	0	0	0	0	0	0	0	0	0	0	0	0
FRMD8	0.073249884	0.052785924	0.015151515	0	0.111111111	0.095607691	0.117262591	0.125475285	0.110169492	0.097345133	0.025974026	0.037735849	0.238095238
FRMPD1	0	0	0	0	0	0	0	0	0	0	0	0	0
FRMPD2	0	0	0	0	0	0	0	0	0	0	0	0	0
FRMPD3	0.002318034	0.008797654	0	0	0	0.002998765	0.003844675	0.001901141	0	0	0.012987013	0	0
FRMPD4	0	0	0	0	0	0	0	0	0	0	0	0	0
FRRS1	0.003245248	0	0	0.023809524	0	0.001587582	0.001922338	0.001901141	0	0.004424779	0	0	0
FRRS1L	0	0	0	0	0	0	0	0	0	0	0	0	0
FRS2	0.067222995	0.038123167	0.015151515	0.119047619	0	0.058564121	0.062283737	0.05513308	0.033898305	0.07079646	0.051948052	0.056603774	0.166666667
FRS3	0.001390821	0.002932551	0	0	0	0.00176398	0.00307574	0.001901141	0	0.013274336	0	0	0.023809524
FRY	0.017617061	0.014662757	0.045454545	0.238095238	0.022222222	0.017639795	0.011918493	0.009505703	0	0.017699115	0.025974026	0.018867925	0
FRY-AS1	0.001854427	0	0	0	0	0.001234786	0.001153403	0	0	0	0	0	0
FRYL	0.33379694	0.228739003	0.318181818	0.5	0.222222222	0.338331275	0.354479047	0.290874525	0.220338983	0.296460177	0.493506494	0.094339623	0.5
FRZB	0	0	0	0	0	0	0	0	0	0	0	0	0
FSBP	0.000927214	0	0	0.023809524	0	0.001411184	0.001922338	0	0.008474576	0	0	0	0
FSCB	0	0	0	0	0	0	0	0	0	0	0	0	0
FSCN1	0.031988873	0.017595308	0	0	0	0.018698183	0.039215686	0.017110266	0	0.013274336	0	0	0.047619048
FSCN2	0	0	0	0	0	0	0	0	0	0	0	0	0
FSCN3	0	0	0	0	0	0.000352796	0.000384468	0	0	0.004424779	0	0	0
FSD1	0.112656467	0.073313783	0.060606061	0.047619048	0	0.063503263	0.066128412	0.049429658	0.033898305	0.066371681	0.025974026	0.056603774	0.214285714
FSD1L	0.014371813	0.026392962	0	0.071428571	0.022222222	0.005644735	0.005382545	0.005703422	0	0.008849558	0	0.018867925	0.071428571
FSD2	0	0	0	0	0	0.000176398	0	0	0	0	0	0	0
FSHR	0	0	0	0	0	0	0	0	0	0	0	0	0
FSIP1	0.007881317	0.002932551	0	0	0	0.007232316	0.013071895	0.005703422	0	0.004424779	0	0	0
FSIP2	0.001390821	0	0	0	0	0	0	0	0	0	0	0	0
FSIP2-AS1	0	0	0	0	0	0	0	0	0	0	0	0	0
FST	0.003245248	0	0	0	0	0.000176398	0	0	0	0	0	0	0
FSTL1	0.000927214	0	0	0	0	0	0	0	0	0.004424779	0	0	0
FSTL3	0.012053778	0	0	0	0	0.004939143	0.005382545	0.003802281	0.008474576	0	0	0	0.023809524
FSTL4	0.002781641	0	0.015151515	0	0	0.000352796	0.000768935	0.001901141	0	0	0	0	0
FSTL5	0	0	0	0	0	0	0	0	0	0	0	0	0
FTCD	0.001390821	0	0	0	0	0.000529194	0.000768935	0	0	0	0	0	0
FTCDNL1	0.003708855	0	0	0	0	0.000705592	0	0.001901141	0	0.004424779	0	0	0.023809524
FTH1	22.54242003	7.205278592	8.666666667	4.952380952	6.488888889	21.44734521	12.67704729	10.06844106	6.474576271	6.765486726	1.181818182	9.716981132	20.19047619
FTHL17	0	0	0	0	0	0	0	0	0	0	0	0	0
FTL	5.965229485	4.258064516	4.818181818	3.880952381	4.888888889	6.981654613	8.477893118	6.593155894	5.525423729	5.902654867	0.909090909	5.377358491	11.97619048
FTO	0.050996755	0.035190616	0.106060606	0.119047619	0	0.053095784	0.051518647	0.049429658	0.050847458	0.039823009	0.025974026	0.018867925	0.071428571
FTSJ1	0.164116829	0.149560117	0.136363636	0.119047619	0.177777778	0.17586876	0.193387159	0.226235741	0.144067797	0.207964602	0.090909091	0.169811321	0.5
FTSJ3	0.101529903	0.052785924	0.075757576	0.071428571	0.111111111	0.089786558	0.058439062	0.091254753	0.06779661	0.088495575	0.051948052	0.018867925	0.19047619
FTX	0.051923968	0.061583578	0.045454545	0.071428571	0.111111111	0.026988887	0.027681661	0.047528517	0.025423729	0.044247788	0.220779221	0.056603774	0.119047619
FUBP1	0.338896616	0.17888563	0.257575758	0.357142857	0.244444444	0.279061563	0.299115725	0.27756654	0.186440678	0.203539823	0.454545455	0.132075472	0.904761905
FUBP3	0.07974038	0.052785924	0.03030303	0	0.066666667	0.064208855	0.063821607	0.072243346	0.050847458	0.088495575	0.064935065	0	0.071428571
FUCA1	0.117756143	0.102639296	0.03030303	0.119047619	0.088888889	0.056623743	0.050749712	0.053231939	0.033898305	0.088495575	0.051948052	0.037735849	0.19047619
FUCA2	0.131200742	0.114369501	0.196969697	0.238095238	0.111111111	0.088728171	0.104959631	0.098859316	0.06779661	0.092920354	0.077922078	0.018867925	0.214285714
FUNDC1	0.035234121	0.04398827	0.045454545	0.095238095	0.044444444	0.028752866	0.048827374	0.051330798	0.050847458	0.044247788	0.025974026	0	0.142857143
FUNDC2	0.39731108	0.228739003	0.318181818	0.238095238	0.222222222	0.528135474	0.402921953	0.446768061	0.296610169	0.438053097	0.090909091	0.226415094	1.428571429
FUOM	0.113120074	0.058651026	0.045454545	0.071428571	0.088888889	0.047803845	0.046520569	0.053231939	0.025423729	0.057522124	0.025974026	0.018867925	0.119047619
FURIN	0.152526657	0.041055718	0.166666667	0.119047619	0.244444444	0.086434997	0.068435217	0.077946768	0.076271186	0.066371681	0.012987013	0.018867925	0.023809524
FUS	1.866481224	1.252199413	1.287878788	1.523809524	0.888888889	1.666960663	1.633217993	1.52851711	0.898305085	1.261061947	1.428571429	0.622641509	3.214285714
FUT1	0.000463607	0	0	0	0	0	0	0	0	0	0	0	0
FUT10	0.012517385	0.014662757	0	0	0	0.016934204	0.030372933	0.022813688	0.008474576	0.030973451	0.012987013	0	0.071428571
FUT11	0.085767269	0.049853372	0.106060606	0.095238095	0.133333333	0.166519668	0.147251057	0.201520913	0.228813559	0.292035398	0.051948052	0.075471698	0.166666667
FUT2	0	0	0	0	0	0.000352796	0	0	0.008474576	0	0	0	0
FUT3	0	0	0	0	0	0	0	0	0	0	0	0	0
FUT4	0.012517385	0.002932551	0.015151515	0	0	0.013935438	0.00922722	0.015209125	0.008474576	0.008849558	0.012987013	0	0.047619048
FUT5	0	0	0	0	0	0	0.000384468	0	0	0	0	0	0
FUT6	0.001854427	0.002932551	0	0	0	0	0.000384468	0	0	0	0	0	0
FUT7	0.019935095	0.008797654	0.075757576	0	0.133333333	0.005468337	0.025374856	0.022813688	0.008474576	0.026548673	0	0	1
FUT8	0.105702364	0.032258065	0.181818182	0.261904762	0.2	0.041629917	0.038446751	0.045627376	0.042372881	0.079646018	0.168831169	0	0.095238095
